t          Re h22        Im h22       
22.0500 -4.289744e-02 1.352255e-02
22.2250 -4.287344e-02 1.359852e-02
22.4000 -4.284930e-02 1.367444e-02
22.5750 -4.282503e-02 1.375032e-02
22.7500 -4.280063e-02 1.382615e-02
22.9250 -4.277609e-02 1.390194e-02
23.1000 -4.275141e-02 1.397769e-02
23.2750 -4.272661e-02 1.405340e-02
23.4500 -4.270167e-02 1.412906e-02
23.6250 -4.267659e-02 1.420467e-02
23.8000 -4.265138e-02 1.428025e-02
23.9750 -4.262604e-02 1.435577e-02
24.1500 -4.260056e-02 1.443126e-02
24.3250 -4.257495e-02 1.450669e-02
24.5000 -4.254921e-02 1.458208e-02
24.6750 -4.252333e-02 1.465743e-02
24.8500 -4.249732e-02 1.473273e-02
25.0250 -4.247118e-02 1.480799e-02
25.2000 -4.244490e-02 1.488319e-02
25.3750 -4.241849e-02 1.495835e-02
25.5500 -4.239194e-02 1.503347e-02
25.7250 -4.236527e-02 1.510854e-02
25.9000 -4.233846e-02 1.518356e-02
26.0750 -4.231152e-02 1.525853e-02
26.2500 -4.228444e-02 1.533345e-02
26.4250 -4.225723e-02 1.540833e-02
26.6000 -4.222989e-02 1.548316e-02
26.7750 -4.220242e-02 1.555794e-02
26.9500 -4.217481e-02 1.563267e-02
27.1250 -4.214707e-02 1.570735e-02
27.3000 -4.211920e-02 1.578199e-02
27.4750 -4.209120e-02 1.585657e-02
27.6500 -4.206307e-02 1.593110e-02
27.8250 -4.203480e-02 1.600559e-02
28.0000 -4.200640e-02 1.608002e-02
28.1750 -4.197787e-02 1.615441e-02
28.3500 -4.194921e-02 1.622874e-02
28.5250 -4.192042e-02 1.630302e-02
28.7000 -4.189149e-02 1.637725e-02
28.8750 -4.186243e-02 1.645144e-02
29.0500 -4.183325e-02 1.652556e-02
29.2250 -4.180393e-02 1.659964e-02
29.4000 -4.177448e-02 1.667367e-02
29.5750 -4.174490e-02 1.674764e-02
29.7500 -4.171518e-02 1.682156e-02
29.9250 -4.168534e-02 1.689543e-02
30.1000 -4.165536e-02 1.696924e-02
30.2750 -4.162526e-02 1.704300e-02
30.4500 -4.159502e-02 1.711671e-02
30.6250 -4.156466e-02 1.719037e-02
30.8000 -4.153416e-02 1.726397e-02
30.9750 -4.150353e-02 1.733751e-02
31.1500 -4.147278e-02 1.741101e-02
31.3250 -4.144189e-02 1.748444e-02
31.5000 -4.141087e-02 1.755783e-02
31.6750 -4.137972e-02 1.763116e-02
31.8500 -4.134845e-02 1.770443e-02
32.0250 -4.131704e-02 1.777765e-02
32.2000 -4.128550e-02 1.785081e-02
32.3750 -4.125384e-02 1.792392e-02
32.5500 -4.122204e-02 1.799697e-02
32.7250 -4.119012e-02 1.806996e-02
32.9000 -4.115806e-02 1.814290e-02
33.0750 -4.112588e-02 1.821578e-02
33.2500 -4.109356e-02 1.828860e-02
33.4250 -4.106112e-02 1.836136e-02
33.6000 -4.102855e-02 1.843407e-02
33.7750 -4.099585e-02 1.850672e-02
33.9500 -4.096303e-02 1.857932e-02
34.1250 -4.093007e-02 1.865185e-02
34.3000 -4.089698e-02 1.872433e-02
34.4750 -4.086377e-02 1.879674e-02
34.6500 -4.083043e-02 1.886910e-02
34.8250 -4.079696e-02 1.894140e-02
35.0000 -4.076336e-02 1.901364e-02
35.1750 -4.072964e-02 1.908582e-02
35.3500 -4.069578e-02 1.915794e-02
35.5250 -4.066180e-02 1.923001e-02
35.7000 -4.062769e-02 1.930201e-02
35.8750 -4.059346e-02 1.937395e-02
36.0500 -4.055909e-02 1.944583e-02
36.2250 -4.052460e-02 1.951764e-02
36.4000 -4.048998e-02 1.958940e-02
36.5750 -4.045524e-02 1.966110e-02
36.7500 -4.042036e-02 1.973273e-02
36.9250 -4.038536e-02 1.980430e-02
37.1000 -4.035024e-02 1.987582e-02
37.2750 -4.031499e-02 1.994726e-02
37.4500 -4.027961e-02 2.001865e-02
37.6250 -4.024410e-02 2.008997e-02
37.8000 -4.020847e-02 2.016123e-02
37.9750 -4.017271e-02 2.023243e-02
38.1500 -4.013683e-02 2.030356e-02
38.3250 -4.010082e-02 2.037463e-02
38.5000 -4.006468e-02 2.044564e-02
38.6750 -4.002842e-02 2.051658e-02
38.8500 -3.999203e-02 2.058746e-02
39.0250 -3.995552e-02 2.065827e-02
39.2000 -3.991888e-02 2.072902e-02
39.3750 -3.988212e-02 2.079971e-02
39.5500 -3.984523e-02 2.087033e-02
39.7250 -3.980821e-02 2.094088e-02
39.9000 -3.977107e-02 2.101137e-02
40.0750 -3.973381e-02 2.108179e-02
40.2500 -3.969642e-02 2.115214e-02
40.4250 -3.965891e-02 2.122243e-02
40.6000 -3.962127e-02 2.129266e-02
40.7750 -3.958351e-02 2.136281e-02
40.9500 -3.954562e-02 2.143290e-02
41.1250 -3.950761e-02 2.150293e-02
41.3000 -3.946948e-02 2.157288e-02
41.4750 -3.943122e-02 2.164277e-02
41.6500 -3.939284e-02 2.171259e-02
41.8250 -3.935433e-02 2.178234e-02
42.0000 -3.931570e-02 2.185202e-02
42.1750 -3.927695e-02 2.192164e-02
42.3500 -3.923808e-02 2.199118e-02
42.5250 -3.919908e-02 2.206066e-02
42.7000 -3.915996e-02 2.213007e-02
42.8750 -3.912071e-02 2.219941e-02
43.0500 -3.908134e-02 2.226868e-02
43.2250 -3.904185e-02 2.233788e-02
43.4000 -3.900224e-02 2.240701e-02
43.5750 -3.896250e-02 2.247606e-02
43.7500 -3.892265e-02 2.254505e-02
43.9250 -3.888267e-02 2.261397e-02
44.1000 -3.884256e-02 2.268282e-02
44.2750 -3.880234e-02 2.275160e-02
44.4500 -3.876199e-02 2.282030e-02
44.6250 -3.872153e-02 2.288893e-02
44.8000 -3.868094e-02 2.295750e-02
44.9750 -3.864023e-02 2.302599e-02
45.1500 -3.859940e-02 2.309440e-02
45.3250 -3.855844e-02 2.316275e-02
45.5000 -3.851737e-02 2.323102e-02
45.6750 -3.847617e-02 2.329922e-02
45.8500 -3.843486e-02 2.336735e-02
46.0250 -3.839342e-02 2.343540e-02
46.2000 -3.835187e-02 2.350338e-02
46.3750 -3.831019e-02 2.357129e-02
46.5500 -3.826839e-02 2.363912e-02
46.7250 -3.822647e-02 2.370688e-02
46.9000 -3.818444e-02 2.377457e-02
47.0750 -3.814228e-02 2.384218e-02
47.2500 -3.810000e-02 2.390971e-02
47.4250 -3.805761e-02 2.397717e-02
47.6000 -3.801509e-02 2.404456e-02
47.7750 -3.797245e-02 2.411187e-02
47.9500 -3.792970e-02 2.417910e-02
48.1250 -3.788683e-02 2.424626e-02
48.3000 -3.784383e-02 2.431334e-02
48.4750 -3.780072e-02 2.438035e-02
48.6500 -3.775749e-02 2.444728e-02
48.8250 -3.771414e-02 2.451413e-02
49.0000 -3.767068e-02 2.458091e-02
49.1750 -3.762709e-02 2.464761e-02
49.3500 -3.758339e-02 2.471423e-02
49.5250 -3.753956e-02 2.478077e-02
49.7000 -3.749563e-02 2.484724e-02
49.8750 -3.745157e-02 2.491363e-02
50.0500 -3.740739e-02 2.497994e-02
50.2250 -3.736310e-02 2.504617e-02
50.4000 -3.731869e-02 2.511233e-02
50.5750 -3.727417e-02 2.517840e-02
50.7500 -3.722952e-02 2.524440e-02
50.9250 -3.718476e-02 2.531032e-02
51.1000 -3.713988e-02 2.537616e-02
51.2750 -3.709489e-02 2.544192e-02
51.4500 -3.704978e-02 2.550759e-02
51.6250 -3.700455e-02 2.557319e-02
51.8000 -3.695921e-02 2.563871e-02
51.9750 -3.691375e-02 2.570415e-02
52.1500 -3.686818e-02 2.576951e-02
52.3250 -3.682249e-02 2.583479e-02
52.5000 -3.677668e-02 2.589998e-02
52.6750 -3.673076e-02 2.596510e-02
52.8500 -3.668472e-02 2.603013e-02
53.0250 -3.663857e-02 2.609508e-02
53.2000 -3.659230e-02 2.615995e-02
53.3750 -3.654592e-02 2.622474e-02
53.5500 -3.649943e-02 2.628945e-02
53.7250 -3.645281e-02 2.635407e-02
53.9000 -3.640609e-02 2.641861e-02
54.0750 -3.635925e-02 2.648307e-02
54.2500 -3.631229e-02 2.654745e-02
54.4250 -3.626523e-02 2.661174e-02
54.6000 -3.621804e-02 2.667595e-02
54.7750 -3.617075e-02 2.674007e-02
54.9500 -3.612334e-02 2.680412e-02
55.1250 -3.607582e-02 2.686807e-02
55.3000 -3.602818e-02 2.693195e-02
55.4750 -3.598043e-02 2.699573e-02
55.6500 -3.593257e-02 2.705944e-02
55.8250 -3.588459e-02 2.712306e-02
56.0000 -3.583651e-02 2.718659e-02
56.1750 -3.578831e-02 2.725004e-02
56.3500 -3.573999e-02 2.731341e-02
56.5250 -3.569157e-02 2.737668e-02
56.7000 -3.564303e-02 2.743988e-02
56.8750 -3.559438e-02 2.750298e-02
57.0500 -3.554562e-02 2.756600e-02
57.2250 -3.549675e-02 2.762894e-02
57.4000 -3.544777e-02 2.769178e-02
57.5750 -3.539867e-02 2.775454e-02
57.7500 -3.534947e-02 2.781722e-02
57.9250 -3.530015e-02 2.787980e-02
58.1000 -3.525072e-02 2.794230e-02
58.2750 -3.520118e-02 2.800471e-02
58.4500 -3.515154e-02 2.806703e-02
58.6250 -3.510178e-02 2.812927e-02
58.8000 -3.505191e-02 2.819142e-02
58.9750 -3.500193e-02 2.825347e-02
59.1500 -3.495184e-02 2.831544e-02
59.3250 -3.490164e-02 2.837733e-02
59.5000 -3.485133e-02 2.843912e-02
59.6750 -3.480091e-02 2.850082e-02
59.8500 -3.475038e-02 2.856244e-02
60.0250 -3.469975e-02 2.862396e-02
60.2000 -3.464900e-02 2.868539e-02
60.3750 -3.459815e-02 2.874674e-02
60.5500 -3.454718e-02 2.880799e-02
60.7250 -3.449611e-02 2.886916e-02
60.9000 -3.444493e-02 2.893023e-02
61.0750 -3.439365e-02 2.899121e-02
61.2500 -3.434225e-02 2.905211e-02
61.4250 -3.429075e-02 2.911291e-02
61.6000 -3.423913e-02 2.917362e-02
61.7750 -3.418741e-02 2.923424e-02
61.9500 -3.413559e-02 2.929476e-02
62.1250 -3.408365e-02 2.935520e-02
62.3000 -3.403161e-02 2.941554e-02
62.4750 -3.397947e-02 2.947579e-02
62.6500 -3.392721e-02 2.953595e-02
62.8250 -3.387485e-02 2.959601e-02
63.0000 -3.382238e-02 2.965599e-02
63.1750 -3.376981e-02 2.971587e-02
63.3500 -3.371713e-02 2.977565e-02
63.5250 -3.366435e-02 2.983535e-02
63.7000 -3.361146e-02 2.989495e-02
63.8750 -3.355846e-02 2.995445e-02
64.0500 -3.350536e-02 3.001387e-02
64.2250 -3.345215e-02 3.007318e-02
64.4000 -3.339884e-02 3.013241e-02
64.5750 -3.334542e-02 3.019154e-02
64.7500 -3.329190e-02 3.025057e-02
64.9250 -3.323827e-02 3.030951e-02
65.1000 -3.318454e-02 3.036836e-02
65.2750 -3.313071e-02 3.042711e-02
65.4500 -3.307677e-02 3.048576e-02
65.6250 -3.302273e-02 3.054432e-02
65.8000 -3.296858e-02 3.060278e-02
65.9750 -3.291433e-02 3.066115e-02
66.1500 -3.285998e-02 3.071942e-02
66.3250 -3.280552e-02 3.077759e-02
66.5000 -3.275096e-02 3.083567e-02
66.6750 -3.269630e-02 3.089365e-02
66.8500 -3.264153e-02 3.095154e-02
67.0250 -3.258666e-02 3.100932e-02
67.2000 -3.253169e-02 3.106701e-02
67.3750 -3.247662e-02 3.112461e-02
67.5500 -3.242145e-02 3.118210e-02
67.7250 -3.236617e-02 3.123950e-02
67.9000 -3.231079e-02 3.129680e-02
68.0750 -3.225532e-02 3.135400e-02
68.2500 -3.219974e-02 3.141110e-02
68.4250 -3.214405e-02 3.146811e-02
68.6000 -3.208827e-02 3.152501e-02
68.7750 -3.203239e-02 3.158182e-02
68.9500 -3.197640e-02 3.163853e-02
69.1250 -3.192032e-02 3.169514e-02
69.3000 -3.186414e-02 3.175164e-02
69.4750 -3.180785e-02 3.180805e-02
69.6500 -3.175147e-02 3.186436e-02
69.8250 -3.169498e-02 3.192057e-02
70.0000 -3.163840e-02 3.197668e-02
70.1750 -3.158171e-02 3.203269e-02
70.3500 -3.152493e-02 3.208860e-02
70.5250 -3.146805e-02 3.214441e-02
70.7000 -3.141107e-02 3.220012e-02
70.8750 -3.135399e-02 3.225573e-02
71.0500 -3.129681e-02 3.231123e-02
71.2250 -3.123954e-02 3.236664e-02
71.4000 -3.118217e-02 3.242194e-02
71.5750 -3.112469e-02 3.247714e-02
71.7500 -3.106712e-02 3.253224e-02
71.9250 -3.100946e-02 3.258724e-02
72.1000 -3.095169e-02 3.264213e-02
72.2750 -3.089383e-02 3.269693e-02
72.4500 -3.083587e-02 3.275162e-02
72.6250 -3.077782e-02 3.280620e-02
72.8000 -3.071967e-02 3.286069e-02
72.9750 -3.066142e-02 3.291507e-02
73.1500 -3.060307e-02 3.296935e-02
73.3250 -3.054463e-02 3.302352e-02
73.5000 -3.048609e-02 3.307760e-02
73.6750 -3.042746e-02 3.313156e-02
73.8500 -3.036873e-02 3.318543e-02
74.0250 -3.030991e-02 3.323919e-02
74.2000 -3.025099e-02 3.329284e-02
74.3750 -3.019198e-02 3.334639e-02
74.5500 -3.013287e-02 3.339984e-02
74.7250 -3.007366e-02 3.345318e-02
74.9000 -3.001437e-02 3.350642e-02
75.0750 -2.995497e-02 3.355955e-02
75.2500 -2.989549e-02 3.361258e-02
75.4250 -2.983591e-02 3.366550e-02
75.6000 -2.977623e-02 3.371831e-02
75.7750 -2.971647e-02 3.377102e-02
75.9500 -2.965660e-02 3.382363e-02
76.1250 -2.959665e-02 3.387613e-02
76.3000 -2.953660e-02 3.392852e-02
76.4750 -2.947646e-02 3.398080e-02
76.6500 -2.941623e-02 3.403298e-02
76.8250 -2.935591e-02 3.408505e-02
77.0000 -2.929549e-02 3.413702e-02
77.1750 -2.923498e-02 3.418888e-02
77.3500 -2.917438e-02 3.424063e-02
77.5250 -2.911369e-02 3.429227e-02
77.7000 -2.905290e-02 3.434381e-02
77.8750 -2.899203e-02 3.439524e-02
78.0500 -2.893106e-02 3.444656e-02
78.2250 -2.887001e-02 3.449777e-02
78.4000 -2.880886e-02 3.454887e-02
78.5750 -2.874762e-02 3.459987e-02
78.7500 -2.868629e-02 3.465076e-02
78.9250 -2.862487e-02 3.470153e-02
79.1000 -2.856336e-02 3.475220e-02
79.2750 -2.850177e-02 3.480276e-02
79.4500 -2.844008e-02 3.485322e-02
79.6250 -2.837830e-02 3.490356e-02
79.8000 -2.831643e-02 3.495379e-02
79.9750 -2.825448e-02 3.500391e-02
80.1500 -2.819243e-02 3.505393e-02
80.3250 -2.813030e-02 3.510383e-02
80.5000 -2.806808e-02 3.515362e-02
80.6750 -2.800577e-02 3.520331e-02
80.8500 -2.794337e-02 3.525288e-02
81.0250 -2.788089e-02 3.530234e-02
81.2000 -2.781832e-02 3.535169e-02
81.3750 -2.775566e-02 3.540093e-02
81.5500 -2.769291e-02 3.545006e-02
81.7250 -2.763008e-02 3.549908e-02
81.9000 -2.756716e-02 3.554799e-02
82.0750 -2.750415e-02 3.559678e-02
82.2500 -2.744105e-02 3.564547e-02
82.4250 -2.737787e-02 3.569404e-02
82.6000 -2.731461e-02 3.574250e-02
82.7750 -2.725126e-02 3.579085e-02
82.9500 -2.718782e-02 3.583908e-02
83.1250 -2.712429e-02 3.588721e-02
83.3000 -2.706069e-02 3.593522e-02
83.4750 -2.699699e-02 3.598312e-02
83.6500 -2.693321e-02 3.603090e-02
83.8250 -2.686935e-02 3.607857e-02
84.0000 -2.680540e-02 3.612613e-02
84.1750 -2.674137e-02 3.617358e-02
84.3500 -2.667726e-02 3.622091e-02
84.5250 -2.661306e-02 3.626813e-02
84.7000 -2.654878e-02 3.631523e-02
84.8750 -2.648441e-02 3.636222e-02
85.0500 -2.641996e-02 3.640910e-02
85.2250 -2.635543e-02 3.645586e-02
85.4000 -2.629081e-02 3.650251e-02
85.5750 -2.622611e-02 3.654905e-02
85.7500 -2.616133e-02 3.659547e-02
85.9250 -2.609647e-02 3.664177e-02
86.1000 -2.603153e-02 3.668796e-02
86.2750 -2.596650e-02 3.673403e-02
86.4500 -2.590139e-02 3.677999e-02
86.6250 -2.583620e-02 3.682584e-02
86.8000 -2.577093e-02 3.687156e-02
86.9750 -2.570558e-02 3.691718e-02
87.1500 -2.564015e-02 3.696267e-02
87.3250 -2.557464e-02 3.700805e-02
87.5000 -2.550904e-02 3.705332e-02
87.6750 -2.544337e-02 3.709847e-02
87.8500 -2.537762e-02 3.714350e-02
88.0250 -2.531178e-02 3.718842e-02
88.2000 -2.524587e-02 3.723321e-02
88.3750 -2.517988e-02 3.727790e-02
88.5500 -2.511381e-02 3.732246e-02
88.7250 -2.504766e-02 3.736691e-02
88.9000 -2.498143e-02 3.741124e-02
89.0750 -2.491512e-02 3.745546e-02
89.2500 -2.484874e-02 3.749955e-02
89.4250 -2.478227e-02 3.754353e-02
89.6000 -2.471573e-02 3.758739e-02
89.7750 -2.464911e-02 3.763113e-02
89.9500 -2.458242e-02 3.767476e-02
90.1250 -2.451564e-02 3.771826e-02
90.3000 -2.444879e-02 3.776165e-02
90.4750 -2.438187e-02 3.780492e-02
90.6500 -2.431486e-02 3.784807e-02
90.8250 -2.424778e-02 3.789111e-02
91.0000 -2.418062e-02 3.793402e-02
91.1750 -2.411339e-02 3.797681e-02
91.3500 -2.404608e-02 3.801949e-02
91.5250 -2.397870e-02 3.806205e-02
91.7000 -2.391124e-02 3.810448e-02
91.8750 -2.384370e-02 3.814680e-02
92.0500 -2.377610e-02 3.818900e-02
92.2250 -2.370841e-02 3.823108e-02
